"name","method","fixweighting","b","k","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"polynomial (order 3)","polynomial",true,18,20,0.04190590664623535,0.17370648658976764,0.0329140105889932,0.06466582136404202,0.017871946251158295,0.03426721900697328,0.16624540851091243,0.02870645506701971,0.06022366084281687,0.015247147957277137
"polynomial (order 4)","polynomial",true,18,0,38.42628155588056,1.7028466666666655,0.8233565481490471,0.37200257474190535,0.9773997192338197,27.14803010899984,1.6819848420276216,0.7979298156888064,0.3624109045508784,0.8824904286160683
"polynomial (order 4)","polynomial",true,18,1,0.07015545934646113,0.2076450815009896,0.04559387388998258,0.07684514654494086,0.026228331524002245,0.052304641823075225,0.1943217789724031,0.03848799328328084,0.07017461165624506,0.021263851856758866
"polynomial (order 4)","polynomial",true,18,2,0.04326436051670862,0.17672086339598017,0.033851364673457486,0.06559644805084082,0.018401704286481933,0.03523211808374628,0.16470323297964876,0.029475922172825755,0.06103265732245317,0.01566114052463874
"polynomial (order 4)","polynomial",true,18,3,0.04269200019393424,0.1753851623440319,0.033507500743918096,0.06525206197883067,0.018196539812208586,0.03494365964291523,0.1644217238499415,0.02929079168295626,0.060835359566096404,0.015552987456759976
"polynomial (order 4)","polynomial",true,18,4,0.042656238182540794,0.17529440792978365,0.03348531970203213,0.06522986298437664,0.01818347316311993,0.03492553016571756,0.164412899544902,0.029278866848430077,0.06082267160738914,0.015546088555353435
"polynomial (order 4)","polynomial",true,18,5,0.042653204427816026,0.1752866039737769,0.03348335038144188,0.06522789857807582,0.01818233460970334,0.03492386283799933,0.16441236200151335,0.02927767061638924,0.06082140623069788,0.015545419924084541
"polynomial (order 4)","polynomial",true,18,6,0.042652856058913585,0.17528606635136196,0.0334831254726279,0.06522767478527387,0.018182203800336902,0.034923648085317734,0.16441266046969474,0.029277519487806516,0.06082124665030081,0.0155453345592709
"polynomial (order 4)","polynomial",true,18,7,0.04265283048734448,0.17528590794631743,0.03348310680342921,0.06522765653065633,0.018182193385420226,0.03492362954584191,0.1644125395646773,0.029277506091739614,0.060821232662652915,0.015545327035404444
"polynomial (order 4)","polynomial",true,18,8,0.04265282629988752,0.17528589344177825,0.03348310271536849,0.06522765261966278,0.018182191319614315,0.03492362699474686,0.1644125418783152,0.02927750332588376,0.0608212298341067,0.015545325685315033
"polynomial (order 4)","polynomial",true,18,9,0.04265282629988752,0.17528589344177825,0.03348310271536849,0.06522765261966278,0.018182191319614315,0.03492362699474686,0.1644125418783152,0.02927750332588376,0.0608212298341067,0.015545325685315033
"polynomial (order 4)","polynomial",true,18,10,0.04265282629988752,0.17528589344177825,0.03348310271536849,0.06522765261966278,0.018182191319614315,0.03492362699474686,0.1644125418783152,0.02927750332588376,0.0608212298341067,0.015545325685315033
"polynomial (order 4)","polynomial",true,18,11,0.04265282629988752,0.17528589344177825,0.03348310271536849,0.06522765261966278,0.018182191319614315,0.03492362699474686,0.1644125418783152,0.02927750332588376,0.0608212298341067,0.015545325685315033
"polynomial (order 4)","polynomial",true,18,12,0.04265282629988752,0.17528589344177825,0.03348310271536849,0.06522765261966278,0.018182191319614315,0.03492362699474686,0.1644125418783152,0.02927750332588376,0.0608212298341067,0.015545325685315033
"polynomial (order 4)","polynomial",true,18,13,0.04265282629988752,0.17528589344177825,0.03348310271536849,0.06522765261966278,0.018182191319614315,0.03492362699474686,0.1644125418783152,0.02927750332588376,0.0608212298341067,0.015545325685315033
"polynomial (order 4)","polynomial",true,18,14,0.04265282629988752,0.17528589344177825,0.03348310271536849,0.06522765261966278,0.018182191319614315,0.03492362699474686,0.1644125418783152,0.02927750332588376,0.0608212298341067,0.015545325685315033
"polynomial (order 4)","polynomial",true,18,15,0.04265282629988752,0.17528589344177825,0.03348310271536849,0.06522765261966278,0.018182191319614315,0.03492362699474686,0.1644125418783152,0.02927750332588376,0.0608212298341067,0.015545325685315033
"polynomial (order 4)","polynomial",true,18,16,0.04265282629988752,0.17528589344177825,0.03348310271536849,0.06522765261966278,0.018182191319614315,0.03492362699474686,0.1644125418783152,0.02927750332588376,0.0608212298341067,0.015545325685315033
"polynomial (order 4)","polynomial",true,18,17,0.04265282629988752,0.17528589344177825,0.03348310271536849,0.06522765261966278,0.018182191319614315,0.03492362699474686,0.1644125418783152,0.02927750332588376,0.0608212298341067,0.015545325685315033
"polynomial (order 4)","polynomial",true,18,18,0.04265282629988752,0.17528589344177825,0.03348310271536849,0.06522765261966278,0.018182191319614315,0.03492362699474686,0.1644125418783152,0.02927750332588376,0.0608212298341067,0.015545325685315033
"polynomial (order 4)","polynomial",true,18,19,0.04265282629988752,0.17528589344177825,0.03348310271536849,0.06522765261966278,0.018182191319614315,0.03492362699474686,0.1644125418783152,0.02927750332588376,0.0608212298341067,0.015545325685315033
"polynomial (order 4)","polynomial",true,18,20,0.04265282629988752,0.17528589344177825,0.03348310271536849,0.06522765261966278,0.018182191319614315,0.03492362699474686,0.1644125418783152,0.02927750332588376,0.0608212298341067,0.015545325685315033
"polynomial (order 5)","polynomial",true,18,0,38.42628155588056,1.7028466666666655,0.8233565481490471,0.37200257474190535,0.9773997192338197,27.14803010899984,1.6819848420276216,0.7979298156888064,0.3624109045508784,0.8824904286160683
"polynomial (order 5)","polynomial",true,18,1,0.07015545934646113,0.2076450815009896,0.04559387388998258,0.07684514654494086,0.026228331524002245,0.052304641823075225,0.1943217789724031,0.03848799328328084,0.07017461165624506,0.021263851856758866
"polynomial (order 5)","polynomial",true,18,2,0.04290818875098227,0.177024910218324,0.03368334605690273,0.06542187088806073,0.018290345384645437,0.034910559237485185,0.1646278935439258,0.0292677618361327,0.06081014405566276,0.015539771836356435
"polynomial (order 5)","polynomial",true,18,3,0.04219160089373302,0.17581717985671458,0.033269010441704015,0.06500334658204839,0.018039150496362504,0.034489721172384157,0.16402448725867802,0.028991201023154785,0.060514461037621994,0.015379654358940096
"polynomial (order 5)","polynomial",true,18,4,0.04213364616561636,0.17574617299962925,0.03323607017552902,0.06496985893886568,0.018019040351902188,0.03445103858698545,0.16400286330653852,0.02896500956573817,0.060486454752984115,0.015364666143283953
"polynomial (order 5)","polynomial",true,18,5,0.04212758456612293,0.17574080659994554,0.033232660440950954,0.06496638449100064,0.01801695016502605,0.03444661946549867,0.1640009194590371,0.028961946186780423,0.06048318399001034,0.015362929065309741
"polynomial (order 5)","polynomial",true,18,6,0.042127125793876063,0.1757411787997828,0.03323247525233712,0.06496618645170238,0.01801681816883021,0.0344463170404671,0.1640013786684984,0.028961781430491225,0.06048300337764801,0.015362825975692542
"polynomial (order 5)","polynomial",true,18,7,0.042127073674551194,0.1757412427999204,0.03323245939729626,0.0649661684778925,0.01801680503229174,0.03444627789867215,0.16400155838280525,0.028961761454951728,0.06048298118995101,0.015362813109160408
"polynomial (order 5)","polynomial",true,18,8,0.04212705694341925,0.17574119829993542,0.03323244918842936,0.06496615823413704,0.018016798906746245,0.03444626908360824,0.16400151069233604,0.02896175463823051,0.060482974038742185,0.01536280937485631
"polynomial (order 5)","polynomial",true,18,9,0.04212705694341925,0.17574119829993542,0.03323244918842936,0.06496615823413704,0.018016798906746245,0.03444626908360824,0.16400151069233604,0.02896175463823051,0.060482974038742185,0.01536280937485631
"polynomial (order 5)","polynomial",true,18,10,0.04212705694341925,0.17574119829993542,0.03323244918842936,0.06496615823413704,0.018016798906746245,0.03444626908360824,0.16400151069233604,0.02896175463823051,0.060482974038742185,0.01536280937485631
"polynomial (order 5)","polynomial",true,18,11,0.04212705694341925,0.17574119829993542,0.03323244918842936,0.06496615823413704,0.018016798906746245,0.03444626908360824,0.16400151069233604,0.02896175463823051,0.060482974038742185,0.01536280937485631
"polynomial (order 5)","polynomial",true,18,12,0.04212705694341925,0.17574119829993542,0.03323244918842936,0.06496615823413704,0.018016798906746245,0.03444626908360824,0.16400151069233604,0.02896175463823051,0.060482974038742185,0.01536280937485631
"polynomial (order 5)","polynomial",true,18,13,0.04212705694341925,0.17574119829993542,0.03323244918842936,0.06496615823413704,0.018016798906746245,0.03444626908360824,0.16400151069233604,0.02896175463823051,0.060482974038742185,0.01536280937485631
"polynomial (order 5)","polynomial",true,18,14,0.04212705694341925,0.17574119829993542,0.03323244918842936,0.06496615823413704,0.018016798906746245,0.03444626908360824,0.16400151069233604,0.02896175463823051,0.060482974038742185,0.01536280937485631
"polynomial (order 5)","polynomial",true,18,15,0.04212705694341925,0.17574119829993542,0.03323244918842936,0.06496615823413704,0.018016798906746245,0.03444626908360824,0.16400151069233604,0.02896175463823051,0.060482974038742185,0.01536280937485631
"polynomial (order 5)","polynomial",true,18,16,0.04212705694341925,0.17574119829993542,0.03323244918842936,0.06496615823413704,0.018016798906746245,0.03444626908360824,0.16400151069233604,0.02896175463823051,0.060482974038742185,0.01536280937485631
"polynomial (order 5)","polynomial",true,18,17,0.04212705694341925,0.17574119829993542,0.03323244918842936,0.06496615823413704,0.018016798906746245,0.03444626908360824,0.16400151069233604,0.02896175463823051,0.060482974038742185,0.01536280937485631
"polynomial (order 5)","polynomial",true,18,18,0.04212705694341925,0.17574119829993542,0.03323244918842936,0.06496615823413704,0.018016798906746245,0.03444626908360824,0.16400151069233604,0.02896175463823051,0.060482974038742185,0.01536280937485631
"polynomial (order 5)","polynomial",true,18,19,0.04212705694341925,0.17574119829993542,0.03323244918842936,0.06496615823413704,0.018016798906746245,0.03444626908360824,0.16400151069233604,0.02896175463823051,0.060482974038742185,0.01536280937485631
"polynomial (order 5)","polynomial",true,18,20,0.04212705694341925,0.17574119829993542,0.03323244918842936,0.06496615823413704,0.018016798906746245,0.03444626908360824,0.16400151069233604,0.02896175463823051,0.060482974038742185,0.01536280937485631
"polynomial (order 6)","polynomial",true,18,0,38.42628155588056,1.7028466666666655,0.8233565481490471,0.37200257474190535,0.9773997192338197,27.14803010899984,1.6819848420276216,0.7979298156888064,0.3624109045508784,0.8824904286160683
"polynomial (order 6)","polynomial",true,18,1,0.07015545934646113,0.2076450815009896,0.04559387388998258,0.07684514654494086,0.026228331524002245,0.052304641823075225,0.1943217789724031,0.03848799328328084,0.07017461165624506,0.021263851856758866
"polynomial (order 6)","polynomial",true,18,2,0.03254060653392306,0.1252952107758886,0.024701597692824293,0.05623079273296998,0.013428063692932347,0.02574101284265247,0.1161226376549691,0.02277677769931664,0.053737186653641134,0.011823613383121127
"polynomial (order 6)","polynomial",true,18,3,0.040174860901016754,0.11907791716125948,0.030302855155765918,0.0632975470739281,0.016377348204581928,0.031185733156840676,0.11248711186029513,0.02918497539554178,0.06194906812506417,0.014885835051167312
"polynomial (order 6)","polynomial",true,18,4,0.04263032286341418,0.11808660369830147,0.03238105111044721,0.06606930494513143,0.01746677145554949,0.0328429599786297,0.11233905364938696,0.03138119585967211,0.06494873171378703,0.015956352325683976
"polynomial (order 6)","polynomial",true,18,5,0.04318334569509645,0.1179566273630027,0.03288283935751451,0.0667710579845099,0.017731612506753584,0.03320509897115412,0.11231094525130446,0.031900604735112484,0.06569665289518312,0.016213067124171116
"polynomial (order 6)","polynomial",true,18,6,0.04330346508451038,0.1179291426635936,0.03299657900340708,0.06693280518828315,0.017791627349020466,0.03328233523313623,0.1123064128271991,0.03201716474006495,0.06586791198960666,0.016270808003287614
"polynomial (order 6)","polynomial",true,18,7,0.04332950584357756,0.11792320631050705,0.03302204212797206,0.0669692495379277,0.01780502181756812,0.03329884858803962,0.11230586370629979,0.0320431077150546,0.06590636103997288,0.016283635319247244
"polynomial (order 6)","polynomial",true,18,8,0.043335153340229346,0.11792124629463713,0.033027637986602756,0.0669773310024362,0.017807967565834366,0.033302352423510956,0.11230507474778666,0.032048783392326675,0.06591486377790928,0.01628644069163916
"polynomial (order 6)","polynomial",true,18,9,0.043336344973729596,0.11792076591070966,0.033028877193812,0.06697914124779483,0.01780861457224205,0.03330308302030173,0.11230496735028375,0.03205003616854509,0.06591676676372611,0.01628705675520919
"polynomial (order 6)","polynomial",true,18,10,0.04333650586432892,0.1179208033797245,0.03302907385918567,0.06697946283052854,0.01780871469128433,0.03330312701896153,0.11230514925985505,0.03205022313836508,0.06591709484937061,0.016287143271474933
"polynomial (order 6)","polynomial",true,18,11,0.04333659026912583,0.11792097613896693,0.03302920330535042,0.0669796265019096,0.017808777363036828,0.03330319755095529,0.1123051663070534,0.03205034552556333,0.06591725992508203,0.016287201858981023
"polynomial (order 6)","polynomial",true,18,12,0.04333659026912583,0.11792097613896693,0.03302920330535042,0.0669796265019096,0.017808777363036828,0.03330319755095529,0.1123051663070534,0.03205034552556333,0.06591725992508203,0.016287201858981023
"polynomial (order 6)","polynomial",true,18,13,0.04333659026912583,0.11792097613896693,0.03302920330535042,0.0669796265019096,0.017808777363036828,0.03330319755095529,0.1123051663070534,0.03205034552556333,0.06591725992508203,0.016287201858981023
"polynomial (order 6)","polynomial",true,18,14,0.04333659026912583,0.11792097613896693,0.03302920330535042,0.0669796265019096,0.017808777363036828,0.03330319755095529,0.1123051663070534,0.03205034552556333,0.06591725992508203,0.016287201858981023
"polynomial (order 6)","polynomial",true,18,15,0.04333659026912583,0.11792097613896693,0.03302920330535042,0.0669796265019096,0.017808777363036828,0.03330319755095529,0.1123051663070534,0.03205034552556333,0.06591725992508203,0.016287201858981023
"polynomial (order 6)","polynomial",true,18,16,0.04333659026912583,0.11792097613896693,0.03302920330535042,0.0669796265019096,0.017808777363036828,0.03330319755095529,0.1123051663070534,0.03205034552556333,0.06591725992508203,0.016287201858981023
"polynomial (order 6)","polynomial",true,18,17,0.04333659026912583,0.11792097613896693,0.03302920330535042,0.0669796265019096,0.017808777363036828,0.03330319755095529,0.1123051663070534,0.03205034552556333,0.06591725992508203,0.016287201858981023
"polynomial (order 6)","polynomial",true,18,18,0.04333659026912583,0.11792097613896693,0.03302920330535042,0.0669796265019096,0.017808777363036828,0.03330319755095529,0.1123051663070534,0.03205034552556333,0.06591725992508203,0.016287201858981023
"polynomial (order 6)","polynomial",true,18,19,0.04333659026912583,0.11792097613896693,0.03302920330535042,0.0669796265019096,0.017808777363036828,0.03330319755095529,0.1123051663070534,0.03205034552556333,0.06591725992508203,0.016287201858981023
"polynomial (order 6)","polynomial",true,18,20,0.04333659026912583,0.11792097613896693,0.03302920330535042,0.0669796265019096,0.017808777363036828,0.03330319755095529,0.1123051663070534,0.03205034552556333,0.06591725992508203,0.016287201858981023
"polynomial (order 7)","polynomial",true,18,0,38.42628155588056,1.7028466666666655,0.8233565481490471,0.37200257474190535,0.9773997192338197,27.14803010899984,1.6819848420276216,0.7979298156888064,0.3624109045508784,0.8824904286160683
"polynomial (order 7)","polynomial",true,18,1,0.07015545934646113,0.2076450815009896,0.04559387388998258,0.07684514654494086,0.026228331524002245,0.052304641823075225,0.1943217789724031,0.03848799328328084,0.07017461165624506,0.021263851856758866
"polynomial (order 7)","polynomial",true,18,2,0.03139767674834056,0.12020214699394997,0.02295443583762914,0.05419565842559636,0.012588432257002086,0.025545743571655732,0.11399279387792971,0.0214049901067705,0.052095283628268686,0.01127327477805596
"polynomial (order 7)","polynomial",true,18,3,0.03872565603005504,0.11382931651168865,0.027356441816530165,0.05965447305773923,0.015000709502294204,0.030918052927307565,0.10915753946382992,0.02666497032318233,0.05865464565872654,0.013830577759237624
"polynomial (order 7)","polynomial",true,18,4,0.041079794327202226,0.11321112829851783,0.029112605587037287,0.06181216286829497,0.015915198106487016,0.032491122962548934,0.10833820937844162,0.028535937584079584,0.06098737298152596,0.014717045915279723
"polynomial (order 7)","polynomial",true,18,5,0.04161961258105934,0.11310727452909045,0.029548352912765467,0.062354472343375496,0.016140157356144894,0.032834371557372594,0.10820388534906301,0.028987033943322495,0.06155927141364697,0.014929650332479207
"polynomial (order 7)","polynomial",true,18,6,0.041739333902242826,0.11309022528324346,0.02964856821379335,0.062479891311244665,0.016191743037385516,0.03290843197242434,0.10817942207308615,0.029089462405892587,0.06169008809904912,0.014977780399109053
"polynomial (order 7)","polynomial",true,18,7,0.04176572368733296,0.11308738608959595,0.02967101056157952,0.06250804082314687,0.016203283429572862,0.03292448173154313,0.10817481488171894,0.02911224001306078,0.06171927262345831,0.014988463027289017
"polynomial (order 7)","polynomial",true,18,8,0.041771716486890195,0.11308712555632142,0.029676140055963387,0.06251443918445573,0.0162059208719259,0.032928178100450775,0.10817381319734372,0.029117435772968787,0.06172589321423074,0.014990905784114519
"polynomial (order 7)","polynomial",true,18,9,0.041773002110644206,0.11308716840461815,0.029677217760476972,0.06251579242153164,0.01620647729223618,0.03292893843509672,0.10817371421341575,0.029118527514480276,0.061727292176935775,0.014991416903264566
"polynomial (order 7)","polynomial",true,18,10,0.04177330483000836,0.11308717670576952,0.02967747305201548,0.06251611175361013,0.016206609161398725,0.03292912468639067,0.10817371178152214,0.02911878362307917,0.06172761950928416,0.014991538023702455
"polynomial (order 7)","polynomial",true,18,11,0.04177332033675113,0.11308716626323687,0.029677503076696442,0.06251614939335527,0.016206622549663513,0.032929140397371055,0.10817373571074289,0.02911881519644762,0.0617276605918512,0.014991552141902108
"polynomial (order 7)","polynomial",true,18,12,0.041773435055339,0.11308718930749936,0.029677552637676994,0.06251621171187559,0.016206654212047006,0.0329291947095988,0.10817375931783228,0.029118860782943526,0.061727717471814034,0.014991576200235343
"polynomial (order 7)","polynomial",true,18,13,0.041773435055339,0.11308718930749936,0.029677552637676994,0.06251621171187559,0.016206654212047006,0.0329291947095988,0.10817375931783228,0.029118860782943526,0.061727717471814034,0.014991576200235343
"polynomial (order 7)","polynomial",true,18,14,0.041773435055339,0.11308718930749936,0.029677552637676994,0.06251621171187559,0.016206654212047006,0.0329291947095988,0.10817375931783228,0.029118860782943526,0.061727717471814034,0.014991576200235343
"polynomial (order 7)","polynomial",true,18,15,0.041773435055339,0.11308718930749936,0.029677552637676994,0.06251621171187559,0.016206654212047006,0.0329291947095988,0.10817375931783228,0.029118860782943526,0.061727717471814034,0.014991576200235343
"polynomial (order 7)","polynomial",true,18,16,0.041773435055339,0.11308718930749936,0.029677552637676994,0.06251621171187559,0.016206654212047006,0.0329291947095988,0.10817375931783228,0.029118860782943526,0.061727717471814034,0.014991576200235343
"polynomial (order 7)","polynomial",true,18,17,0.041773435055339,0.11308718930749936,0.029677552637676994,0.06251621171187559,0.016206654212047006,0.0329291947095988,0.10817375931783228,0.029118860782943526,0.061727717471814034,0.014991576200235343
"polynomial (order 7)","polynomial",true,18,18,0.041773435055339,0.11308718930749936,0.029677552637676994,0.06251621171187559,0.016206654212047006,0.0329291947095988,0.10817375931783228,0.029118860782943526,0.061727717471814034,0.014991576200235343
"polynomial (order 7)","polynomial",true,18,19,0.041773435055339,0.11308718930749936,0.029677552637676994,0.06251621171187559,0.016206654212047006,0.0329291947095988,0.10817375931783228,0.029118860782943526,0.061727717471814034,0.014991576200235343
"polynomial (order 7)","polynomial",true,18,20,0.041773435055339,0.11308718930749936,0.029677552637676994,0.06251621171187559,0.016206654212047006,0.0329291947095988,0.10817375931783228,0.029118860782943526,0.061727717471814034,0.014991576200235343
"polynomial (order 8)","polynomial",true,18,0,38.42628155588056,1.7028466666666655,0.8233565481490471,0.37200257474190535,0.9773997192338197,27.14803010899984,1.6819848420276216,0.7979298156888064,0.3624109045508784,0.8824904286160683
"polynomial (order 8)","polynomial",true,18,1,0.07015545934646113,0.2076450815009896,0.04559387388998258,0.07684514654494086,0.026228331524002245,0.052304641823075225,0.1943217789724031,0.03848799328328084,0.07017461165624506,0.021263851856758866
"polynomial (order 8)","polynomial",true,18,2,0.01842262771267705,0.07731337951148547,0.015783345156315153,0.04484476804834044,0.008310204663950587,0.015341856889534973,0.08518759499666927,0.015122797200133865,0.04379282670432071,0.007606200066434768
"polynomial (order 8)","polynomial",true,18,3,0.017065067193478615,0.06890189281839111,0.01482657212294977,0.04342981354297707,0.007756640195872251,0.015094649028169057,0.07409902631094568,0.015454722994936899,0.04420607015520991,0.007670772246703355
"polynomial (order 8)","polynomial",true,18,4,0.019944627646842752,0.0681257250280212,0.01745992675746544,0.0472659111167745,0.009100787412301059,0.017568213889322986,0.07413035293700665,0.018433552229240008,0.04842209368541348,0.009081428379684803
"polynomial (order 8)","polynomial",true,18,5,0.02180339092139919,0.06825484556099284,0.01913861967034593,0.04961998017133036,0.009966295680957674,0.019104276633810494,0.07506133350340795,0.020254334850250633,0.05092650554506878,0.009956002350696812
"polynomial (order 8)","polynomial",true,18,6,0.022931214104001032,0.06873045443514902,0.019763108182382104,0.0504492950585661,0.010338250979809166,0.019921707134813674,0.07588165597579564,0.0208875382209339,0.05169769682201265,0.010292190390269828
"polynomial (order 8)","polynomial",true,18,7,0.022544550750516743,0.0682062289056273,0.01982623770680034,0.05050705765154039,0.010311950026751716,0.019738442417355603,0.07562363308452094,0.020991344428336733,0.05182358818568031,0.01030351938396936
"polynomial (order 8)","polynomial",true,18,8,0.022987224937743304,0.06835820261524252,0.020193399333361766,0.05103408094308023,0.010510190018221071,0.02008719367249847,0.07581302304385981,0.02138937971207674,0.05240276795381155,0.010502200213728068
"polynomial (order 8)","polynomial",true,18,9,0.0234220342175885,0.06879411142594603,0.020199249156422426,0.05102932180011902,0.010562798820589905,0.02032609276844753,0.07619108080818326,0.021354048034995975,0.052300826916935675,0.010516460597381679
"polynomial (order 8)","polynomial",true,18,10,0.022740789779595455,0.068230062131585,0.02000277340808846,0.05074229971037145,0.010402709268389645,0.019901209169763234,0.07574760961602015,0.021180545922152315,0.05206836122469917,0.010394401744122176
"polynomial (order 8)","polynomial",true,18,11,0.023068450504706055,0.06837044019134152,0.020265313913629863,0.0511293789568461,0.01054735643957825,0.020154298706998662,0.07586464960628031,0.021466295196155897,0.0525016705089213,0.010539313179096165
"polynomial (order 8)","polynomial",true,18,12,0.02345413433216728,0.06879888310197947,0.020227715128957522,0.05106700208882709,0.01057746577258907,0.020352487769148192,0.07621131760648799,0.021384432421763137,0.05233992994341439,0.010531080156595422
"polynomial (order 8)","polynomial",true,18,13,0.022753312516203016,0.06823079668240918,0.02001400471474165,0.05075724918557651,0.010408489240423587,0.01991154547879052,0.07575369639523746,0.021192555500252567,0.0520838822721022,0.01040017222141134
"polynomial (order 8)","polynomial",true,18,14,0.023073529237556935,0.06837011520000205,0.02026977915994453,0.05113530589118766,0.010549669138383646,0.02015848387034938,0.07586622500458493,0.021471089444208537,0.05250784248989825,0.010541627280280137
"polynomial (order 8)","polynomial",true,18,15,0.023456279930757537,0.06879921302646287,0.02022959308453324,0.0510694837650959,0.010578437472619438,0.020354269453240953,0.07621279009965957,0.021386453586121675,0.05234252314719938,0.010532056521982323
"polynomial (order 8)","polynomial",true,18,16,0.02275413237645656,0.06823084256767178,0.02001473467677184,0.050758219436912694,0.010408865741010255,0.01991223603084984,0.07575435750292435,0.021193351925519514,0.052084907817440795,0.01040055560061957
"polynomial (order 8)","polynomial",true,18,17,0.02307389747058862,0.06837022145987116,0.020270079772966413,0.051135704858696174,0.010549828662934855,0.02015876723279917,0.07586631801740103,0.021471403328179355,0.05250824534323414,0.01054178019916927
"polynomial (order 8)","polynomial",true,18,18,0.023456396617949172,0.06879933234369699,0.020229701461060918,0.051069627243464,0.010578492572744664,0.02035436693404315,0.076212837588973,0.021386568247809,0.05234267127047812,0.01053211141806705
"polynomial (order 8)","polynomial",true,18,19,0.02275415403213353,0.06823088428132194,0.020014767842348097,0.05075826325119298,0.010408880590955499,0.019912259019500285,0.07575437516463547,0.02119338872785958,0.05208495587655809,0.010400571976226593
"polynomial (order 8)","polynomial",true,18,20,0.023073935607878758,0.06837028143099981,0.020270109359832485,0.051135743894345734,0.010549844721916172,0.02015879581318894,0.07586633801624798,0.021471431975851316,0.05250828204420708,0.010541794591185986
"polynomial (order 9)","polynomial",true,18,0,38.42628155588056,1.7028466666666655,0.8233565481490471,0.37200257474190535,0.9773997192338197,27.14803010899984,1.6819848420276216,0.7979298156888064,0.3624109045508784,0.8824904286160683
"polynomial (order 9)","polynomial",true,18,1,0.07015545934646113,0.2076450815009896,0.04559387388998258,0.07684514654494086,0.026228331524002245,0.052304641823075225,0.1943217789724031,0.03848799328328084,0.07017461165624506,0.021263851856758866
"polynomial (order 9)","polynomial",true,18,2,0.01698777887804349,0.06657409879400511,0.012419075564398283,0.03993121159101822,0.006860965104843706,0.01510849616295007,0.07888405385237136,0.013177862765952985,0.04096636797966342,0.0068753563272509945
"polynomial (order 9)","polynomial",true,18,3,0.01655598014554169,0.05795462444666452,0.013804242230346684,0.04234969548376954,0.0072932673124604264,0.014527577522874114,0.07180579081064305,0.014545258633884287,0.04334618954232035,0.007272018063967454
"polynomial (order 9)","polynomial",true,18,4,0.023105640889623417,0.06031423195389643,0.02086919081471105,0.053803944128510105,0.010849555665976505,0.0208306001401434,0.07456965237857427,0.02286173325142746,0.05624216710833992,0.011279760515825007
"polynomial (order 9)","polynomial",true,18,5,0.025841735581282017,0.06236042401928997,0.025068484617031737,0.06141811499038658,0.013007349602007412,0.022201049822263935,0.07503334144824528,0.026135412132613056,0.06285470259646167,0.012939953870301897
"polynomial (order 9)","polynomial",true,18,6,0.01812111529593733,0.05630779734602647,0.013097652062323445,0.04112839785690424,0.007238010946785734,0.016899190611315076,0.07015021593008035,0.015282029467631061,0.044134656260797316,0.007860751205813948
"polynomial (order 9)","polynomial",true,18,7,0.02606023163339308,0.061703647456909566,0.02371114396800448,0.05808988924279922,0.012361491704185669,0.02225974091782512,0.07477429794199596,0.024837288818626242,0.05947870925499397,0.012279923535124639
"polynomial (order 9)","polynomial",true,18,8,0.018612397343695224,0.05632734052881863,0.013375042124422962,0.04157712278839557,0.007405094747826843,0.01728283475486353,0.07039075657176773,0.015600197526474497,0.04460551965202748,0.008028457659306636
"polynomial (order 9)","polynomial",true,18,9,0.02626763017334025,0.06174315313802082,0.023834036166564248,0.05824348332305559,0.012435290407865323,0.022415867318192024,0.07489742656376545,0.024966766893313782,0.0596332130232754,0.01234956364546407
"polynomial (order 9)","polynomial",true,18,10,0.018686436616606406,0.05635125386337456,0.013425188437307528,0.04165641891069604,0.007433319626733356,0.017342127615339147,0.07044474410036351,0.01565444807991507,0.04468414010695886,0.00805616511474267
"polynomial (order 9)","polynomial",true,18,11,0.026322692705295733,0.06176663528789844,0.023893899560455848,0.05834136588814116,0.012467375187064806,0.022458730114311338,0.074931243772828,0.025027040705298237,0.059731627239233046,0.012380466474824776
"polynomial (order 9)","polynomial",true,18,12,0.018698389097584502,0.05635905095134068,0.013434608641642936,0.04167110291675518,0.007438370569515618,0.017351836632260368,0.0704555607048048,0.015664218380684505,0.04469811235730456,0.008061019202884722
"polynomial (order 9)","polynomial",true,18,13,0.02633542145978489,0.06177303635298686,0.023910083954700446,0.0583688757143085,0.012475870980598113,0.022468752956723622,0.07493885995635274,0.025043189100361664,0.05975926484856802,0.012388673408710946
"polynomial (order 9)","polynomial",true,18,14,0.018700464585574134,0.056361034569040326,0.013436426805013356,0.04167391045167834,0.007439317030449372,0.01735351690912467,0.07045761025513574,0.015666031469143474,0.04470068029523976,0.008061903531658917
"polynomial (order 9)","polynomial",true,18,15,0.026338145136398657,0.061775017077716717,0.02391384021085878,0.05837537730019123,0.012477824552570325,0.022470906741081886,0.07494071283815401,0.025046915917188908,0.05976578855726749,0.012390560479127512
"polynomial (order 9)","polynomial",true,18,16,0.018700880064872204,0.05636163639375625,0.013436846342528664,0.04167455300650182,0.007439526719152221,0.017353887764762495,0.07045822615921883,0.01566647072498809,0.04470130007521855,0.008062112508134081
"polynomial (order 9)","polynomial",true,18,17,0.02633874867727272,0.06177516884581652,0.02391467099783869,0.05837683294092788,0.012478258041676208,0.022471354171183497,0.07494091545981117,0.025047721395251278,0.05976723005031562,0.012390968504588864
