"name","dataset","f_train","b","k","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"re-weighting fix","gaussian","auxiliary",15,12,0.0016301872600875745,0.029230521480144156,0.001742258416314757,0.014805257370893764,0.0008532147408419927,1.837391375729851,0.03803440226839193,0.0017898698476696117,0.015357388730227545,0.001251123181355829
"re-weighting fix","gaussian","auxiliary",15,13,0.001701519308747026,0.0294439924496827,0.0018183000714109142,0.015127077029656127,0.0008905370694755467,1.9274100312226135,0.03824590712783445,0.0018630260142442974,0.015664895730914664,0.0012968694862410467
"re-weighting fix","gaussian","auxiliary",15,14,0.0017693354988263961,0.0296318583142003,0.0018905664260064627,0.015426814197185936,0.0009260142504020211,2.00851854247141,0.03844322474437958,0.0019341446338327485,0.01595746922919074,0.0013404216503092538
"re-weighting fix","gaussian","auxiliary",15,15,0.0018339699636438147,0.029798931081688004,0.0019594444503466734,0.01570728651018003,0.000959831038917889,2.081304921518978,0.03862818070255117,0.0020033664924196982,0.016236576287619677,0.0013819737075698151
"re-weighting fix","gaussian","auxiliary",15,16,0.0018954962506413458,0.029964968956536005,0.0020250552040864374,0.015969993954676426,0.0009920401331356301,2.146557749827474,0.0387989664261361,0.002070419518146357,0.01650198669645948,0.001421521526879181
"re-weighting fix","gaussian","auxiliary",15,17,0.0019546375580373745,0.030191336000500064,0.0020881420560467947,0.01621867506716406,0.0010230099354692093,2.2051505755710297,0.03896006285581063,0.002135574769062238,0.01675547191862014,0.0014593279816038105
"re-weighting fix","gaussian","auxiliary",15,18,0.0020113814885548455,0.030395775231100538,0.0021487275240894706,0.016454061002731436,0.0010527460104533882,2.2578978154241116,0.039110879282135594,0.0021989489355033367,0.01699808959613481,0.0014955638255188747
"re-weighting fix","gaussian","auxiliary",15,19,0.0020661532456814923,0.030585148566065277,0.002207257693198907,0.01667839406681777,0.0010814679940244426,2.305586612701789,0.03925004631317998,0.00226053799526744,0.017230366510186064,0.0015303289935029187
"re-weighting fix","gaussian","auxiliary",15,20,0.0021189740667778307,0.030758788429509975,0.002263769566614193,0.016892256898364072,0.0011091918276603737,2.348932170928073,0.03937887849718074,0.0023202756385422006,0.017452548574405913,0.0015636806787875943
"original {\\sc Dsea}","gaussian","auxiliary",16,0,68.28957633527426,1.7360466666666654,0.8152475152454496,0.3709739442377792,1.0078769025624812,27.630729361004004,1.7068831212815982,0.8108450923421034,0.36462981993826454,0.8911703254926111
"original {\\sc Dsea}","gaussian","auxiliary",16,1,0.08331704416141626,0.21318148572420312,0.04583710833452971,0.07752305709489354,0.02722189171199778,0.05795455728415557,0.21228641563358852,0.044240855892606186,0.0750801964973824,0.024209715144731577
"original {\\sc Dsea}","gaussian","auxiliary",16,2,0.007271750520540185,0.057513433783413656,0.0061327698599863084,0.02783692148270174,0.0032419692642706452,0.0063322359971956866,0.06472776867460256,0.005889506416581702,0.027161759918002595,0.003018114762396602
"original {\\sc Dsea}","gaussian","auxiliary",16,3,0.0029773583652077927,0.03079657712985377,0.002859502539148116,0.018928621931106126,0.0014487587257902182,0.0029610254685151984,0.04450973351700323,0.0029923850955563516,0.019365145133025737,0.0014913554506922064
"original {\\sc Dsea}","gaussian","auxiliary",16,4,0.0032493939131815644,0.03211243535980369,0.003254440019037728,0.020177904132843975,0.001626303279087262,0.0033284114577243973,0.0476307084996739,0.003502584077672792,0.02099745525655792,0.001724212059980217
"original {\\sc Dsea}","gaussian","auxiliary",16,5,0.004015908431375664,0.036412296676677586,0.004070966376504938,0.022568377387808692,0.002026364591248409,0.004138941823454379,0.05142635481771092,0.004390787154468153,0.023541645913960133,0.0021571581017732332
"original {\\sc Dsea}","gaussian","auxiliary",16,6,0.004889971348753412,0.03942438817021749,0.004981629821865977,0.024969751397906588,0.002475770877076852,0.005066503792328021,0.05398950065012289,0.005371595246526876,0.026056307441118542,0.002640379089614955
"original {\\sc Dsea}","gaussian","auxiliary",16,7,0.005848555078006673,0.041799254243989684,0.0059728650949794695,0.02734699138392466,0.002966196391815727,0.006089948958092476,0.05602897804998229,0.0064385036085415175,0.028536339232790864,0.003168173721470899
"original {\\sc Dsea}","gaussian","auxiliary",16,8,0.006892601521580105,0.04401644544544493,0.0070471989243865805,0.029709489679687423,0.003498554597006818,0.007207639374962824,0.05780487037309853,0.007594432851384515,0.030991695950817612,0.0037409599663140673
"original {\\sc Dsea}","gaussian","auxiliary",16,9,0.008017477904151861,0.04629598012189245,0.008199227307382486,0.03204651801182752,0.00407005873282092,0.008413421691957506,0.05943948764317386,0.008833730503986545,0.0334073359040637,0.004355227926979894
"original {\\sc Dsea}","gaussian","auxiliary",16,10,0.009218306052861523,0.048469978558899195,0.009427573799182597,0.034364601952554585,0.004679667628399099,0.009700471386706362,0.06098964630796056,0.010155181610736448,0.03580508743463481,0.0050104576193280535
"original {\\sc Dsea}","gaussian","auxiliary",16,11,0.01048590119726292,0.050551397443502184,0.010723364088248019,0.03665230158003933,0.00532289291668879,0.011058553912128724,0.062469126105577366,0.011548792745228336,0.03817209289432188,0.005701614493795872
"original {\\sc Dsea}","gaussian","auxiliary",16,12,0.011811720972756148,0.05255348783692114,0.012078322224598016,0.038901781139516686,0.005995553905617436,0.012477571626329195,0.06389087779095272,0.013004677081234473,0.04049861189192381,0.0064237242843361905
"original {\\sc Dsea}","gaussian","auxiliary",16,13,0.013187485568836867,0.05447840900178001,0.013484457928763646,0.04110725974514006,0.006693609694616837,0.013948880768183621,0.06539310699027001,0.014514374692416544,0.0427790126643182,0.00717253209456766
"original {\\sc Dsea}","gaussian","auxiliary",16,14,0.014605602560113066,0.056676783638487056,0.014934451952921165,0.04326498097096396,0.00741335829937042,0.015464141596147068,0.06722342123738635,0.016069740451352586,0.04500910887740091,0.007943939654607306
"original {\\sc Dsea}","gaussian","auxiliary",16,15,0.016059553565494697,0.058840677629007514,0.016422041123090026,0.04537321209684529,0.008151629371488908,0.017016431737559328,0.06904358060491685,0.017664035820676563,0.0471872136528762,0.008734554515677402
"original {\\sc Dsea}","gaussian","auxiliary",16,16,0.017543004075001586,0.060931220906106455,0.017941109669816182,0.04743056904732718,0.008905332921642542,0.01859895997685391,0.07079613516296837,0.019290649463131023,0.049311939287546055,0.00954104943211987
"original {\\sc Dsea}","gaussian","auxiliary",16,17,0.019050905232028955,0.06295318593168683,0.019486874048182657,0.04943742857772138,0.009672037988716478,0.020206173953975375,0.0724848290374059,0.020944269937603722,0.051383542597778636,0.010360737500592273
"original {\\sc Dsea}","gaussian","auxiliary",16,18,0.020578176541147807,0.06490623909497692,0.021054438557671574,0.0513938183600998,0.01044927137218993,0.021832816584712686,0.07441819814211324,0.02261977634195404,0.053402298255006996,0.011191044761634667
"original {\\sc Dsea}","gaussian","auxiliary",16,19,0.02212072841240034,0.06679222432842317,0.0226399233220332,0.05330081176107999,0.011235064288982475,0.02347464487037187,0.07635409761194846,0.024313116784661394,0.05536950132280698,0.012029923513445074
"original {\\sc Dsea}","gaussian","auxiliary",16,20,0.02367425247128866,0.06861550218340334,0.02423910956304004,0.05515880605433383,0.01202729866118134,0.025126922521320448,0.07822991662377606,0.02601964231329426,0.05728545737032553,0.012875044130633886
"re-weighting fix","gaussian","auxiliary",16,0,68.28957633527426,1.7360466666666654,0.8152475152454496,0.3709739442377792,1.0078769025624812,27.630729361004004,1.7068831212815982,0.8108450923421034,0.36462981993826454,0.8911703254926111
"re-weighting fix","gaussian","auxiliary",16,1,0.08252719719470952,0.21299370128746029,0.045444451539017564,0.07720198122130895,0.027037242815720335,0.05788130105995911,0.21209863119684572,0.04405850377652724,0.07493658910237444,0.0241423394089661
"re-weighting fix","gaussian","auxiliary",16,2,0.0062827436690334965,0.057817995131355854,0.00517101042163518,0.02557144232360432,0.002758803599726498,0.005779591448722504,0.06819720758137966,0.005318420853741607,0.02581484280172345,0.002735636618454573
"re-weighting fix","gaussian","auxiliary",16,3,0.0014187078858331342,0.021337767319041648,0.0013023482170137833,0.012781259072737267,0.0006701797156282202,0.0019145663616427404,0.046444902120188876,0.0019337969191623556,0.015584461086002884,0.0009642527186492037
"re-weighting fix","gaussian","auxiliary",16,4,0.001050271102492334,0.019902539007688527,0.0010347851531457267,0.011379538733195542,0.0005199577818988191,0.0016857485658335913,0.043034615319166546,0.001840055335668812,0.015288991567776892,0.0008968921611408812
"re-weighting fix","gaussian","auxiliary",16,5,0.0010876518147875194,0.023308050371251266,0.0010995955941190039,0.011733871127576892,0.0005479192706808114,0.0017810275217626746,0.04587744136332431,0.002001864889019693,0.01602107916456954,0.0009689403351721447
"re-weighting fix","gaussian","auxiliary",16,6,0.0011368554104902583,0.025373007504454915,0.0011614302279077371,0.012068370152372571,0.0005769337947019011,0.001873788376108629,0.047418829599111444,0.002133111005120078,0.01659573044074603,0.0010301517282625462
"re-weighting fix","gaussian","auxiliary",16,7,0.0011753232773624401,0.026262051413148656,0.0012073290815804746,0.01231630405078275,0.0005989190906471991,0.0019477311445447523,0.04828224179628407,0.0022323802714859513,0.01702545686101594,0.0010773262758149347
"re-weighting fix","gaussian","auxiliary",16,8,0.0012087889102158037,0.02667781799541577,0.0012427069973534309,0.01249651704300821,0.0006163329297487338,0.002009482806894636,0.0488279621607748,0.0023086199090385515,0.0173220835205059,0.0011135511622803792
"re-weighting fix","gaussian","auxiliary",16,9,0.0012447131001476605,0.026901481278443103,0.0012789650559169338,0.012676016335694854,0.0006343914664442359,0.0020674547942360908,0.049219694511463775,0.002377720996323546,0.017579136935815934,0.001146484872008002
"re-weighting fix","gaussian","auxiliary",16,10,0.0012848596310941934,0.027049119683656652,0.0013190668543702413,0.012871878836104016,0.0006544386906304258,0.002123872870142592,0.0495206403303297,0.0024440144971559566,0.017822110977020723,0.0011782134746664318
"re-weighting fix","gaussian","auxiliary",16,11,0.001329230990122616,0.027164333383717137,0.00136319703406815,0.01308417936380031,0.0006765350426599639,0.00217971157001112,0.049767998712961364,0.002508863340335029,0.018056349023735572,0.001209353307518365
"re-weighting fix","gaussian","auxiliary",16,12,0.0013772745815647891,0.02725949019030726,0.0014109011985494711,0.013309962202604397,0.0007004362209153436,0.0022351712927779575,0.04997869994996438,0.0025726881458577916,0.01828367973496626,0.0012400785001250867
"re-weighting fix","gaussian","auxiliary",16,13,0.0014284175298169893,0.02734461465761948,0.0014616582768340694,0.013546129894604136,0.0007258726527627315,0.002290569307172136,0.05016095727911467,0.002635947889672426,0.01850596126716669,0.001270595832359474
"re-weighting fix","gaussian","auxiliary",16,14,0.0014822032375133147,0.027424028746427506,0.0015150504825906187,0.013790244010702422,0.0007526287315825341,0.002345967317454024,0.05032741144572163,0.0026988061866087035,0.01872396772873399,0.0013009711475113527
"re-weighting fix","gaussian","auxiliary",16,15,0.0015382969140531925,0.02750142288775991,0.0015707569132640334,0.01404045369074376,0.0007805415110273237,0.002401693455724584,0.0504754135738734,0.0027616579675438318,0.01893919231970803,0.0013313917642945906
"re-weighting fix","gaussian","auxiliary",16,16,0.0015961857330239904,0.02757498935836799,0.0016282891397885356,0.014294297820600335,0.0008093625874521925,0.0024575029958617874,0.05061464878974336,0.002824334178047997,0.019151219071525852,0.0013617616478105367
"re-weighting fix","gaussian","auxiliary",16,17,0.001655779052479877,0.027647365564898392,0.0016875546861899826,0.014551185026523241,0.0008390459204396423,0.002513751864256525,0.05073676873550183,0.002887216439836302,0.01936141436023561,0.0013922681165168304
"re-weighting fix","gaussian","auxiliary",16,18,0.0017168386390097328,0.02772141195082466,0.001748330348739246,0.014810012568083649,0.0008694773332116726,0.0025706237429929967,0.05085947007027279,0.002950537297836296,0.019570612380574788,0.001423020215485847
"re-weighting fix","gaussian","auxiliary",16,19,0.0017790626076391544,0.027792115105734295,0.0018103153995941029,0.015069430616102365,0.0009005062034716581,0.002627741938963165,0.05096899399882109,0.003013938683376321,0.01977773018834393,0.0014538363313212441
"re-weighting fix","gaussian","auxiliary",16,20,0.0018425080539046196,0.02786286402903954,0.001873570442219744,0.015329655324608032,0.0009321622042417979,0.002685439642245291,0.05107384513390693,0.0030777742340135444,0.01998395718402771,0.0014848904189844491
"original {\\sc Dsea}","gaussian","auxiliary",17,0,31.187757367565737,1.7357266666666655,0.8163038270517108,0.3686558976232844,0.9361550238780191,2.267581744632921e6,1.6862241849837438,0.8059454564552477,0.36777434888449007,1.458879599725216
"original {\\sc Dsea}","gaussian","auxiliary",17,1,0.0664448646978303,0.2106527305634975,0.04576958109723364,0.07677881856795833,0.02586575005796695,530.3292658863539,0.21655786631021037,0.043724352687914615,0.07585968841398145,0.03226258134458007
"original {\\sc Dsea}","gaussian","auxiliary",17,2,0.0067954279256919065,0.059936742273908696,0.006218453016377619,0.027925336424881222,0.0032044547451565287,24.463785194739106,0.09219934982772433,0.006253005482985481,0.028675784401034715,0.004743829609765357
"original {\\sc Dsea}","gaussian","auxiliary",17,3,0.0030717530899986066,0.03496346630243243,0.002992346549944914,0.01934788741205838,0.0015093588096173499,8.254328768859985,0.07636059694196733,0.0035733129474181803,0.021672928286731327,0.002638349029264938
"original {\\sc Dsea}","gaussian","auxiliary",17,4,0.003240194847763711,0.0383805404155774,0.0032320912474097805,0.020104450840852914,0.0016173931170188952,5.704304932846868,0.07860429650240938,0.003960934201204752,0.022687079134547372,0.002658806579974636
"original {\\sc Dsea}","gaussian","auxiliary",17,5,0.0037468655551151017,0.042521075379878016,0.003777494451915257,0.021735505223110452,0.0018836572950419557,5.004324202787837,0.0819189721014819,0.004505043547469671,0.02412278440499788,0.002873596800605041
"original {\\sc Dsea}","gaussian","auxiliary",17,6,0.004280549621583178,0.044806294528830656,0.004340949470435732,0.023302139137680842,0.0021604420132245775,4.680014110716195,0.08339792490448414,0.004999181233391913,0.025364896968785515,0.0030909554322786133
"original {\\sc Dsea}","gaussian","auxiliary",17,7,0.004840158392913877,0.04628497915485881,0.004927100627207914,0.02482801633515007,0.002449118235778317,4.402795403063106,0.0840937238877376,0.005483547277845968,0.02652650880214873,0.0033070283674847727
"original {\\sc Dsea}","gaussian","auxiliary",17,8,0.005438589929180654,0.047447156350721706,0.005551505610563418,0.026357339598403917,0.0027570254536123328,4.104996650235545,0.08443813546814502,0.005991196608592377,0.02769128295831544,0.003532537274812353
"original {\\sc Dsea}","gaussian","auxiliary",17,9,0.0060804999269546064,0.04843926039492325,0.006220206928257353,0.027903325551399006,0.003086958682388925,3.7916297480153114,0.08490255541271421,0.006537018206403001,0.028891762956951995,0.003774766447884737
"original {\\sc Dsea}","gaussian","auxiliary",17,10,0.006765078520294796,0.04954748870079251,0.0069331975606834505,0.029463563311597805,0.003438786419312199,3.481687873018418,0.08566589385562642,0.007125476705561347,0.03013388561779425,0.0040371605929968146
"original {\\sc Dsea}","gaussian","auxiliary",17,11,0.0074890589345258515,0.05061456450737708,0.007687763798254018,0.031030643674493024,0.0038110663409097662,3.190393028979077,0.08639295034774092,0.007756138749939597,0.031412617698210805,0.004320672806530188
"original {\\sc Dsea}","gaussian","auxiliary",17,12,0.00824864599656661,0.051612338007419545,0.008480488864658497,0.03259721157843722,0.004202034452216466,2.9260573077416328,0.08730911927405728,0.008426755179832995,0.03271990837862348,0.004624968073755361
"original {\\sc Dsea}","gaussian","auxiliary",17,13,0.009040577229227005,0.05256439291020393,0.009308347181856793,0.034157972406312284,0.004610146592349651,2.691627822429918,0.08816897196048742,0.009134836676442876,0.03404826380142398,0.004949235111405176
"original {\\sc Dsea}","gaussian","auxiliary",17,14,0.009861667006019743,0.053467508053305336,0.010168415543619996,0.03570872904820019,0.005033906186074332,2.486653317528926,0.08898074195829504,0.009877782219406083,0.03539095996677178,0.005292335228342152
"original {\\sc Dsea}","gaussian","auxiliary",17,15,0.010708394878741841,0.054323873863329306,0.01105727141157571,0.03724512999197885,0.005471594744454267,2.308985070667819,0.08975049046387693,0.010652192142778847,0.03674080794057642,0.005652584065710248
"original {\\sc Dsea}","gaussian","auxiliary",17,16,0.011578188264933066,0.055139773679768196,0.011972497589586536,0.03876512228783962,0.005921987436467793,2.155689099995684,0.09048069625761433,0.011455740972655164,0.03809335375727722,0.006028727371493432
"original {\\sc Dsea}","gaussian","auxiliary",17,17,0.012468588632110821,0.05592072039747629,0.01291165089523469,0.04026689526878812,0.006383869823603216,2.023748327449094,0.09117765879622139,0.012285894161987323,0.03944439708993344,0.006419379036304255
"original {\\sc Dsea}","gaussian","auxiliary",17,18,0.013377185767518172,0.056700433137306334,0.013872421912941694,0.041749073599420185,0.0068560806223199695,1.9102462603728059,0.09184455610794898,0.013140349062062833,0.040790635438956974,0.006823236428365682
"original {\\sc Dsea}","gaussian","auxiliary",17,19,0.014301633941145522,0.05784817852541287,0.01485245831114245,0.043210376286247666,0.0073374547336011765,1.8125838850587517,0.09248971318360494,0.014016740348177419,0.04212908197045364,0.007238978322863056
"original {\\sc Dsea}","gaussian","auxiliary",17,20,0.015240100439364499,0.059121132386993805,0.015849854167859806,0.04465028749063808,0.007827061607229879,1.7284874771653647,0.09311678680483038,0.014912988183388402,0.043457528756433925,0.007665438591463759
"re-weighting fix","gaussian","auxiliary",17,0,31.187757367565737,1.7357266666666655,0.8163038270517108,0.3686558976232844,0.9361550238780191,2.267581744632921e6,1.6862241849837438,0.8059454564552477,0.36777434888449007,1.458879599725216
"re-weighting fix","gaussian","auxiliary",17,1,0.06587660196310091,0.21062994623209672,0.045473573147399485,0.07652307955860557,0.02569082777791954,509.2564925104288,0.2163945992855796,0.04355528874235095,0.07569041886258468,0.03199589111576582
"re-weighting fix","gaussian","auxiliary",17,2,0.006023071459587706,0.05805227043361123,0.005468133245399791,0.02618733960452869,0.0028257448138988826,22.726018046591427,0.09057857060014948,0.005815090653738509,0.027677928231178553,0.004463776180455742
"re-weighting fix","gaussian","auxiliary",17,3,0.0018268047570243614,0.029622506129506395,0.0017576031650950244,0.014828951974360053,0.0008902997031614544,7.557072346204757,0.07038809544526912,0.002859189389539205,0.01948118596209471,0.0022344322345850148
"re-weighting fix","gaussian","auxiliary",17,4,0.0015657279827455371,0.02689274542404074,0.0015558991033125487,0.01394870348188026,0.0007795857740556203,5.248357149992008,0.0732133218345517,0.00301328411476002,0.019890740546172105,0.0021438690649732603
"re-weighting fix","gaussian","auxiliary",17,5,0.0016625864853330359,0.02836456294868415,0.0016779231124453415,0.014485313776741617,0.0008364124253406095,4.692463539846372,0.07484214875552808,0.0033332246962021785,0.020860059121063812,0.0022541150606265486
"re-weighting fix","gaussian","auxiliary",17,6,0.0017794999188134417,0.02962953595065502,0.0018097493224620497,0.015044116954114192,0.0008998458706006926,4.506057902050634,0.07575699344172626,0.0035839375935793867,0.02159832361468703,0.002359825131306753
"re-weighting fix","gaussian","auxiliary",17,7,0.0018992305612359024,0.03042743130929434,0.0019398308703101254,0.015576014040406812,0.0009631669067030579,4.362309751429667,0.07635078577783075,0.0037890788164442325,0.02218360427834015,0.002447591060319845
"re-weighting fix","gaussian","auxiliary",17,8,0.0020264589577827126,0.03103935179081672,0.002075198197727451,0.01611094396292502,0.0010295000232776904,4.179127318502792,0.07679399375209714,0.003973875016129315,0.022694944354270535,0.002522859850466149
"re-weighting fix","gaussian","auxiliary",17,9,0.002161587328449181,0.03156106364003728,0.002217272553668034,0.016653977001676985,0.001099386604731072,3.9516849968817103,0.07715662556735467,0.004149398614929686,0.023167344973432712,0.002590185351894599
"re-weighting fix","gaussian","auxiliary",17,10,0.0023022216861259344,0.03205947823359831,0.002364113337293202,0.017197320969836692,0.0011717812378294716,3.6971316180630875,0.07746455112000816,0.0043192207086714144,0.023613413524541053,0.002652286629381744
"re-weighting fix","gaussian","auxiliary",17,11,0.0024453358261631135,0.03253068736765395,0.0025129181718552412,0.01773108851786067,0.0012452457647057346,3.434249491336645,0.0777335512115545,0.004483612424764829,0.024036113267398282,0.0027105584854681237
"re-weighting fix","gaussian","auxiliary",17,12,0.0025882246897384227,0.03301112011902221,0.0026611005454232704,0.01824726786191918,0.001318467399477326,3.1772182323113496,0.07797226589450271,0.004641923661178973,0.024435597586856556,0.002765736537188456
"re-weighting fix","gaussian","auxiliary",17,13,0.0027287594731681465,0.03351260032207955,0.002806606703859103,0.01874046043815673,0.0013904068896523297,2.9349362533382872,0.07819180794683378,0.004793402583804111,0.024811507350047834,0.00281819580419872
"re-weighting fix","gaussian","auxiliary",17,14,0.002865583428214724,0.033963180126199935,0.002948118462642691,0.01920813696666637,0.0014603987463029766,2.712098735118853,0.07838811221393273,0.004937554326714223,0.025163927655894487,0.0028681694851192896
"re-weighting fix","gaussian","auxiliary",17,15,0.0029977045754546808,0.034369705940956286,0.00308468740950915,0.019649087992410004,0.0015279614485870746,2.5105133537771662,0.07856667016223082,0.005074043542006822,0.025493162731869246,0.002915757142516646
"re-weighting fix","gaussian","auxiliary",17,16,0.00312428744392483,0.03473624819320198,0.0032154918889430715,0.02006249624504598,0.0015926817095093014,2.3301824917231,0.07872933595586273,0.00520260438029231,0.025799532660161714,0.0029609509551031627
"re-weighting fix","gaussian","auxiliary",17,17,0.0032453154023803416,0.0350686867203812,0.003340545736461141,0.020450056394488467,0.0016545611621417045,2.1700647622695124,0.07887273235965887,0.005323511754726816,0.02608452861344929,0.0030039157311434707
"re-weighting fix","gaussian","auxiliary",17,18,0.003360247788512585,0.03537035783126086,0.003459331650508435,0.020811638464527007,0.001713336988155521,2.0285769290343465,0.07900956174123779,0.005436688537955455,0.026348662004112844,0.0030445721581380866
"re-weighting fix","gaussian","auxiliary",17,19,0.003469479432992887,0.03564460127319759,0.0035722409264225194,0.021149712503833493,0.001769205106714999,1.9039435796956317,0.07925366121025108,0.005542652574912354,0.0265937492226298,0.003083111151650389
"re-weighting fix","gaussian","auxiliary",17,20,0.0035728828700021605,0.035894241813255484,0.003679183143966741,0.02146511000757277,0.0018221138226841703,1.7943768479641748,0.07950292739602198,0.005641583691037477,0.026820703648013575,0.003119528001408044
"original {\\sc Dsea}","gaussian","auxiliary",18,0,45.53590345074896,1.693626666666665,0.8147059012404394,0.36803643357594895,0.9462561315644318,53.44109540340759,1.7145268614849076,0.8099666293127481,0.36895055563921275,0.9836705327582855
"original {\\sc Dsea}","gaussian","auxiliary",18,1,0.06985260612393138,0.21890735979769577,0.04752718910561581,0.07825724582280932,0.026869906928184653,0.08126859530716672,0.21010493622643914,0.044784425747262394,0.07667588688269746,0.02673956412894687
"original {\\sc Dsea}","gaussian","auxiliary",18,2,0.006855495679574804,0.0648305774364115,0.006306816965527893,0.028119216875008634,0.003244020769546498,0.00642243460189744,0.05837043539123791,0.00532258819891195,0.02593761489453567,0.0028327578601509843
"original {\\sc Dsea}","gaussian","auxiliary",18,3,0.0022540082626972815,0.03262239583069481,0.002192678467628298,0.01656223317397707,0.0011065272610128974,0.00213111021932075,0.04201362405654397,0.0020518127497561574,0.016030614463524835,0.0010388491693146928
"original {\\sc Dsea}","gaussian","auxiliary",18,4,0.0019169571949340064,0.02717481535166987,0.0019148389853817199,0.015479043282343232,0.0009578238586131193,0.0022426672386009166,0.04210180983678805,0.002265231941801811,0.016833852357816804,0.0011288594653546319
"original {\\sc Dsea}","gaussian","auxiliary",18,5,0.002100406135250909,0.027259222337998865,0.0021281265748137107,0.016325628925402298,0.001059641425598615,0.0027352661709843648,0.04462984463017695,0.0027871211455824047,0.018672836863280248,0.001384947586137934
"original {\\sc Dsea}","gaussian","auxiliary",18,6,0.002394414320213983,0.027859410431551303,0.0024435225133088855,0.017500064842635072,0.0012139465792464388,0.0032438255022954935,0.04628646490325785,0.003311692205642918,0.02035519220511656,0.0016445780260059624
"original {\\sc Dsea}","gaussian","auxiliary",18,7,0.0027501847090420444,0.028637837455369818,0.0028166195100907173,0.018793341754251684,0.001397783045812584,0.0037580991116994184,0.04757254819146966,0.0038382782397395868,0.021914784548428712,0.0019058339375143975
"original {\\sc Dsea}","gaussian","auxiliary",18,8,0.0031582970147593635,0.029637068692918597,0.0032400749459551414,0.02015983362977285,0.0016071281807108599,0.0042916080784953774,0.04850817959474433,0.004383394364632749,0.02342041965688825,0.0021764762815833396
"original {\\sc Dsea}","gaussian","auxiliary",18,9,0.003613702182582188,0.030896806294214818,0.0037099104927411776,0.02157417186485597,0.0018398124005379905,0.004851880454958051,0.04939158049932777,0.004955803990585888,0.024903987629037533,0.002460681832691777
"original {\\sc Dsea}","gaussian","auxiliary",18,10,0.004110790667450048,0.03222341172387935,0.004221110861920672,0.02301395324049078,0.0020932271943392517,0.00544055249761046,0.050688336433880966,0.005557751254596618,0.026374598468998266,0.0027594721753140075
"original {\\sc Dsea}","gaussian","auxiliary",18,11,0.0046448575512454075,0.033640382902454205,0.004769317807696998,0.02446356999413616,0.0023651338715965993,0.006057256169639604,0.05195866028599298,0.006189163144993618,0.027834198456266078,0.0030727625319699114
"original {\\sc Dsea}","gaussian","auxiliary",18,12,0.00521129703233432,0.03502769101643454,0.005350149908480384,0.02591081813853119,0.002653302802315544,0.006700080485053862,0.05318240700867675,0.006848290422210619,0.029280749482387774,0.0033996522879611553
"original {\\sc Dsea}","gaussian","auxiliary",18,13,0.00580703235143187,0.03638525868894427,0.005960709069839601,0.027349473957660166,0.0029562541628032207,0.0073675411378197,0.054368596300665206,0.00753374620487904,0.03071332155906059,0.0037394328133296536
"original {\\sc Dsea}","gaussian","auxiliary",18,14,0.006428533155025698,0.03770786109473333,0.006597604295960307,0.02877348985250033,0.003272268781317273,0.00805726373426593,0.05552151732447513,0.008243212305778269,0.03212931712414493,0.004090936703301483
"original {\\sc Dsea}","gaussian","auxiliary",18,15,0.007072798000707256,0.03912303809493725,0.007257958789792,0.03017901703444859,0.0035998875837855906,0.008767015272877062,0.056641088163979385,0.008974506634052238,0.033526810071694606,0.004453065563317565
"original {\\sc Dsea}","gaussian","auxiliary",18,16,0.007737797646374498,0.04051209363904515,0.007939844421642838,0.03156474899788875,0.003938130142143523,0.009495273965992652,0.05773238641367219,0.009726121372764851,0.03490536280747053,0.004825064331329086
"original {\\sc Dsea}","gaussian","auxiliary",18,17,0.008421263159543392,0.041862836909292864,0.008641095518984405,0.032929120280252334,0.0042858974045283755,0.010240242304289096,0.058852202743681026,0.010496282211485476,0.0362641147793693,0.00520604321533697
"original {\\sc Dsea}","gaussian","auxiliary",18,18,0.00912151040635972,0.043174954960086366,0.009360114886768106,0.034271815687499964,0.004642377468095754,0.01100055720989748,0.05998386741971686,0.011283636555675781,0.03760300132703833,0.005595325485599053
"original {\\sc Dsea}","gaussian","auxiliary",18,19,0.0098365549855698,0.04445254657732038,0.01009503382538622,0.035592053115209646,0.005006618241123836,0.011774273383148405,0.061073315682331875,0.012086294578564083,0.03892107049828114,0.005991958345602928
"original {\\sc Dsea}","gaussian","auxiliary",18,20,0.01056462208494669,0.045701233395045976,0.01084411887177517,0.036889351254010265,0.005377747673749066,0.012559923255945061,0.062134899429206907,0.012902756201050553,0.040218069838905954,0.0063951985681266615
"re-weighting fix","gaussian","auxiliary",18,0,45.53590345074896,1.693626666666665,0.8147059012404394,0.36803643357594895,0.9462561315644318,53.44109540340759,1.7145268614849076,0.8099666293127481,0.36895055563921275,0.9836705327582855
"re-weighting fix","gaussian","auxiliary",18,1,0.06894056184447603,0.21851113383847431,0.04737749876857051,0.07809352014782493,0.026708463484181502,0.07937894337248146,0.2109068804850722,0.044839147035528104,0.07663680904775474,0.026597026743262704
"re-weighting fix","gaussian","auxiliary",18,2,0.0062345882271655296,0.06434019238559378,0.005770104871684718,0.026888533503816005,0.0029619021739140865,0.006012937489871863,0.05886497024481208,0.005121743876338108,0.025414892533192412,0.0027015806542261783
"re-weighting fix","gaussian","auxiliary",18,3,0.0014441015242339108,0.028498212076756825,0.0014273278267567682,0.013360794369407389,0.0007164631902804046,0.0017608444407575133,0.04021386544361493,0.0017211345217398326,0.01467684276566826,0.0008670949468609723
