"name","configfile","b","k","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"weak smearing","conf/data/gaussian-low.yml",7,20,0.0026792309815969833,0.027680509849844912,0.002720865466248047,0.018450005070159283,0.001353515008490682,18.15161948676901,0.04977840209532515,0.004508662923078692,0.02444795173699808,0.003578500540752382
"weak smearing","conf/data/gaussian-low.yml",8,0,121.80340698783849,1.6918466666666663,0.8224556346432237,0.37163502161258755,1.0194029446160513,21.07298804280189,1.7025755540648788,0.7989381995776421,0.3634048067346879,0.8847307656042264
"weak smearing","conf/data/gaussian-low.yml",8,1,0.008215861100261556,0.07323401378886578,0.007183028095139212,0.030059895834609985,0.0037579236190445333,0.004952803538759631,0.05166167071836057,0.004559463718245605,0.023910252340144617,0.0023449537310138878
"weak smearing","conf/data/gaussian-low.yml",8,2,0.0011390127680835855,0.01854926276947448,0.0011381985514975013,0.011931927789304804,0.000569251613220575,0.0027331155607777376,0.05088348143462621,0.0028948584638020104,0.019175753994588436,0.0014252153793536315
"weak smearing","conf/data/gaussian-low.yml",8,3,0.0013725870871330189,0.024492509814926514,0.001419385958106108,0.013337705333297175,0.0007020843244979579,0.0036293122456526744,0.06010989785102407,0.0038738117486837604,0.02217835013886857,0.0019021229227638087
"weak smearing","conf/data/gaussian-low.yml",8,4,0.001525016552364949,0.025520884883964534,0.0015953711350535826,0.014150258658893284,0.0007863261675200218,0.0038859273509822337,0.06178766860920613,0.004159923401966556,0.022984077077470137,0.002040630733135123
"weak smearing","conf/data/gaussian-low.yml",8,5,0.0016297052907581512,0.02565364465722595,0.001716363655599827,0.014683679502596426,0.0008442417976535189,0.003997277269297656,0.0620765378113296,0.0042878915909547455,0.023337545706975035,0.002102071463977289
"weak smearing","conf/data/gaussian-low.yml",8,6,0.0017133822615902775,0.025653269831555754,0.0018126187656855616,0.015094462261916757,0.000890379524359811,0.004071632404240542,0.062124807958101894,0.004374507490657794,0.02357425849253672,0.0021435060465019636
"weak smearing","conf/data/gaussian-low.yml",8,7,0.0017807937991177454,0.02563329573677779,0.0018898835547428601,0.015416154130614399,0.0009274524791345422,0.0041288114280140405,0.06213592549898444,0.004441307805627668,0.023755092980600665,0.002175430474540924
"weak smearing","conf/data/gaussian-low.yml",8,8,0.00183383794127348,0.02561119094600558,0.0019506213127394377,0.01566434965543898,0.0009566028362928409,0.004173424390871886,0.06213274466883835,0.004493486480763642,0.023895243532169163,0.0022003533097019684
"weak smearing","conf/data/gaussian-low.yml",8,9,0.0018750074270783405,0.02563173913991429,0.0019977589702542212,0.015854270267157466,0.0009792256965715886,0.004207936251535306,0.062124993084303366,0.004533905028748593,0.024003141588595574,0.002219647328742744
"weak smearing","conf/data/gaussian-low.yml",8,10,0.0019067164555002516,0.02565568043208146,0.0020340645629491373,0.015998995802949282,0.0009966494076157923,0.004234505278982107,0.06212106921862048,0.004565039933637114,0.024085855986615837,0.002234504288056685
"weak smearing","conf/data/gaussian-low.yml",8,11,0.0019309344187038065,0.025672731900866802,0.002061813695405357,0.016108727915990058,0.0010099634230816689,0.00425487644583727,0.06211485806700617,0.004588926083348948,0.024149073279308413,0.0022458983899168628
"weak smearing","conf/data/gaussian-low.yml",8,12,0.0019493876456479332,0.025683820831619804,0.002082969548737409,0.016191882999554347,0.001020112040998014,0.004270312383360619,0.06211060799677688,0.0046070527012379596,0.02419691449390882,0.002254540230536342
"weak smearing","conf/data/gaussian-low.yml",8,13,0.0019633427816127115,0.02569019636948865,0.0020989911017922826,0.01625457201980952,0.0010277942990420152,0.004282056694821645,0.062106565162575324,0.004620852057113544,0.02423325010852453,0.0022611170935440787
"weak smearing","conf/data/gaussian-low.yml",8,14,0.0019739320676265075,0.02569464495228949,0.0021111577107118073,0.016302013633657193,0.0010336266773462157,0.004290864814458454,0.06210223764323988,0.004631228421138748,0.024260530935711115,0.002266058401711267
"weak smearing","conf/data/gaussian-low.yml",8,15,0.001982019912676386,0.02569864588526402,0.002120446888834577,0.01633813685078927,0.001038080045233114,0.004297622780311832,0.0620996312061171,0.004639180931101002,0.024281406295608186,0.0022698462453001533
"weak smearing","conf/data/gaussian-low.yml",8,16,0.0019882011478703078,0.0257010220352689,0.002127542380581422,0.016365670646317047,0.0010414821801719451,0.004302878153713561,0.06209972761371365,0.004645342043832497,0.02429755594204721,0.002272783752616129
"weak smearing","conf/data/gaussian-low.yml",8,17,0.0019927925558896943,0.025702037909557114,0.0021328367426222926,0.016386189290420034,0.0010440173071301945,0.004306623652913318,0.06209566766111651,0.00464978603362475,0.024309205478305656,0.0022748952051051294
"weak smearing","conf/data/gaussian-low.yml",8,18,0.0019962188178085606,0.02570140079301196,0.002136798142999429,0.016401527566443697,0.0010459126682018213,0.004309453065916257,0.06209343561410372,0.004653141119798975,0.024317994881188753,0.0022764894830430283
"weak smearing","conf/data/gaussian-low.yml",8,19,0.0019989799741650257,0.025702823945085572,0.0021399613738413833,0.016413754429914794,0.0010474301592679211,0.004311811379799276,0.062093527045737375,0.004655895513666558,0.024325197038065325,0.0022778039236762276
"weak smearing","conf/data/gaussian-low.yml",8,20,0.0020010386706239315,0.025703128439836454,0.002142331758856916,0.01642291362144597,0.0010485656123602658,0.004313462144093299,0.06209290788379878,0.004657854239977334,0.024330323317446455,0.002278734420575359
"weak smearing","conf/data/gaussian-low.yml",9,0,121.57382763051521,1.7084466666666653,0.8203866775580866,0.37094047594870383,1.0143654526554415,21.56978516557335,1.6848640235790984,0.8060037391353888,0.36581926862500697,0.9008083754073549
"weak smearing","conf/data/gaussian-low.yml",9,1,0.008395327676889362,0.07329154453612227,0.006878592416440881,0.02948655898877881,0.0036528927578388997,0.007811190185924966,0.0803705810278246,0.0067184972177972814,0.0290945140711971,0.0035359000489758393
"weak smearing","conf/data/gaussian-low.yml",9,2,0.0009445435051578274,0.018108734252932357,0.0009388146344330987,0.010836637824823189,0.00047031911289495035,0.002451564890267029,0.06399139613183774,0.002560989257721731,0.017961486241431252,0.0012640351947933006
"weak smearing","conf/data/gaussian-low.yml",9,3,0.0012332057226086986,0.020807116564791873,0.0012560916664078553,0.012533437809863953,0.0006242415155478621,0.002983866343058055,0.06795329156691601,0.00316182444872834,0.02001562715119751,0.0015555907102161115
"weak smearing","conf/data/gaussian-low.yml",9,4,0.0014197476849813317,0.022471672101797718,0.001446322274801021,0.013449396457559786,0.0007187459213188788,0.003233898144296946,0.06942825670774594,0.003426716611750792,0.020874254833609142,0.001687398961007431
"weak smearing","conf/data/gaussian-low.yml",9,5,0.001538469336554873,0.02351274954121087,0.0015660024675299943,0.013995012255109377,0.0007784293333065988,0.003375481125879648,0.06992337834436238,0.0035734200501121066,0.021345235276003512,0.0017613279777281888
"weak smearing","conf/data/gaussian-low.yml",9,6,0.001623466613529205,0.024143338768036433,0.0016518505225491112,0.01437377799152798,0.0008212153299979405,0.0034684229523190596,0.07018994512306759,0.0036689684529541793,0.021652102488711005,0.0018098154147649147
"weak smearing","conf/data/gaussian-low.yml",9,7,0.0016854292762424057,0.024556040428295664,0.001714751796247944,0.014645247162796072,0.0008525145886135385,0.0035318201665124806,0.07037587845289482,0.0037340455691879464,0.021862543169556225,0.0018430018159085399
"weak smearing","conf/data/gaussian-low.yml",9,8,0.0017300658591483642,0.024829572589259333,0.001760330696711937,0.014839010099097376,0.000875153291138892,0.003574972293199777,0.07049875666768829,0.0037784391470887914,0.022008205932899268,0.0018657464861768327
"weak smearing","conf/data/gaussian-low.yml",9,9,0.0017620520496130104,0.02501290213769411,0.00179319376251458,0.014977300454576889,0.0008914458682502634,0.003604475925286043,0.07058012482889901,0.0038089311017167693,0.022110379958093427,0.0018814461798400271
"weak smearing","conf/data/gaussian-low.yml",9,10,0.0017848484582797036,0.02513807195443711,0.001816729191607868,0.015075647940200998,0.0009030973659040907,0.0036245854495734068,0.07063908180655327,0.003829668996357257,0.022180716158507904,0.001892170997599463
"weak smearing","conf/data/gaussian-low.yml",9,11,0.0018006692156191666,0.025222514182826894,0.0018328958712702764,0.0151426742858267,0.0009111245222358415,0.0036374235709321617,0.07067862787134446,0.0038416946373500045,0.022215259966075804,0.0018983466730894284
"weak smearing","conf/data/gaussian-low.yml",9,12,0.0018117646500581451,0.025278002081632382,0.0018442614555764542,0.01518962653108581,0.0009167633908572281,0.0036459146179618827,0.07070156363081465,0.0038495620103949917,0.022237825219782854,0.0019024021930411402
"weak smearing","conf/data/gaussian-low.yml",9,13,0.0018197284418548685,0.025322900088424544,0.0018524323441975984,0.015223296478759673,0.0009208151541300997,0.0036518579776760895,0.07071913299438162,0.003855022522315484,0.022253474721236524,0.0019052254214878264
"weak smearing","conf/data/gaussian-low.yml",9,14,0.0018253060308537363,0.025354767499240236,0.0018581693200618937,0.01524689738262345,0.0009236577119767413,0.0036557919971517785,0.07073129229961261,0.003858588924832337,0.022263710583877907,0.0019070789260804948
"weak smearing","conf/data/gaussian-low.yml",9,15,0.0018292464227497572,0.025377433219093182,0.0018622317035511184,0.015263590582645203,0.0009256690551780523,0.003658447158646242,0.07074188915496409,0.003860961081205982,0.02227053146187064,0.0019083188154762044
"weak smearing","conf/data/gaussian-low.yml",9,16,0.001832063970717113,0.02539232272838019,0.0018651390827173348,0.01527552807214602,0.0009271081355033573,0.0036603148468454492,0.07074489178719254,0.0038626112300832725,0.022275281481431746,0.0019091850432075338
"weak smearing","conf/data/gaussian-low.yml",9,17,0.0018339331825360922,0.025402173208485757,0.0018670794926280393,0.015283493291066846,0.0009280667501542298,0.00366137894145154,0.07074880377728233,0.0038635148110216276,0.022277905370920684,0.0019096672433757263
"weak smearing","conf/data/gaussian-low.yml",9,18,0.0018353086887275888,0.02540952107558199,0.0018685057111842472,0.015289345550501576,0.0009287716144948169,0.0036621745703325197,0.07075169460983838,0.003864181854553119,0.022279842357889337,0.0019100249072519474
"weak smearing","conf/data/gaussian-low.yml",9,19,0.0018363053591464891,0.025414695036795963,0.0018695394459110823,0.01529358650259079,0.0009292824599948586,0.003662760950730284,0.07075310570634778,0.0038646665429914674,0.02228125091151804,0.0019102862167091291
"weak smearing","conf/data/gaussian-low.yml",9,20,0.0018370192839298187,0.025417229685101014,0.0018702822705531684,0.015296633653123639,0.0009296491726284379,0.00366314104357796,0.07074986259528357,0.0038649742638299975,0.022282149969424975,0.0019104536386428592
"weak smearing","conf/data/gaussian-low.yml",10,0,30.924389053614014,1.7020266666666655,0.8177028466308549,0.369318779732323,0.9401301486290445,2.2675810490656756e6,1.6885583154890005,0.8055306232731042,0.36816292129172323,1.4590498208731262
"weak smearing","conf/data/gaussian-low.yml",10,1,0.006432450132557315,0.06728615402643387,0.005769869434188705,0.026915149059298836,0.002993594641622119,40.06319003018699,0.06348361709166814,0.005857939811312063,0.028016471564241446,0.005067304700968664
"weak smearing","conf/data/gaussian-low.yml",10,2,0.00113351637895562,0.02038607167415934,0.001158346909354336,0.012037248176496845,0.0005750542735521191,7.732276012235551,0.04275953504078468,0.0027067060484946095,0.019000297163121925,0.0021583967195509023
"weak smearing","conf/data/gaussian-low.yml",10,3,0.0017042284312054122,0.028128783211273566,0.0017623386263899874,0.014852557954944277,0.000871562385258605,6.767488628274389,0.05014679294752588,0.003510881429516037,0.021466338524646716,0.002489185481734347
"weak smearing","conf/data/gaussian-low.yml",10,4,0.001960165672536651,0.030289832293218782,0.002026168824275013,0.01592653207651572,0.0010021839434148248,6.938727375097083,0.05184335967237617,0.003824699604055577,0.022373576162278197,0.002652985170390573
"weak smearing","conf/data/gaussian-low.yml",10,5,0.002088259599313533,0.03107986647640449,0.0021567948391869895,0.01643219657895883,0.001067084120455481,7.09718121651824,0.052393280601448634,0.003980366068269826,0.022812701098939264,0.0027389346575934794
"weak smearing","conf/data/gaussian-low.yml",10,6,0.002162144289741556,0.031513463014770746,0.002232078808143724,0.016716686374278263,0.0011044983763588143,7.187663476318667,0.05265516135642266,0.004072963326764865,0.023069769629808515,0.0027898506369020797
"weak smearing","conf/data/gaussian-low.yml",10,7,0.002206637176312213,0.031745903727820574,0.0022775594179962025,0.0168862428805159,0.0011270776648368678,7.239613458176666,0.052784270607880684,0.00413123594144786,0.023229874131950056,0.0028215919260440154
"weak smearing","conf/data/gaussian-low.yml",10,8,0.0022340222206465015,0.03188054588189655,0.0023056823680339088,0.016990244905437567,0.0011410185052552506,7.271157758088215,0.052859222791224875,0.004169073733481447,0.023333129998129237,0.00284207238536795
"weak smearing","conf/data/gaussian-low.yml",10,9,0.0022508083046523146,0.03195778598021543,0.0023230184703729897,0.017054040257688523,0.001149596375747201,7.290994885284017,0.05289954177317953,0.0041937553604756974,0.02340018668552959,0.002855385829216442
"weak smearing","conf/data/gaussian-low.yml",10,10,0.002261327361888342,0.032002650828571046,0.0023339448716663837,0.017094124071230364,0.0011549926088199759,7.303508022930995,0.05291945436918629,0.0042102985626058485,0.023444978749092942,0.0028642623075323887
"weak smearing","conf/data/gaussian-low.yml",10,11,0.0022678856481879767,0.03202662225595812,0.002340805089220198,0.017119241623882033,0.0011583729568037102,7.311366582395097,0.05292317236779916,0.004221397092875655,0.023474951299920912,0.0028701829023465263
"weak smearing","conf/data/gaussian-low.yml",10,12,0.0022720751403273636,0.03204208546822017,0.002345222819371128,0.017135395318060173,0.001160544121731926,7.316191077413897,0.05292929461122813,0.004229158343923035,0.023495857674845803,0.0028742827534214096
"weak smearing","conf/data/gaussian-low.yml",10,13,0.0022747728018726503,0.03204910699203206,0.0023480907903290493,0.017145873171702148,0.0011619499248885874,7.319103501577348,0.052927200418210835,0.004234573253360856,0.02351041357401225,0.0028771145916222473
"weak smearing","conf/data/gaussian-low.yml",10,14,0.0022766754052889215,0.032055209774752104,0.00235012480418574,0.017153299150821397,0.0011629451535104462,7.320793630230178,0.052929450349282224,0.00423865863633185,0.023521367779968702,0.002879221755178365
"weak smearing","conf/data/gaussian-low.yml",10,15,0.002277765690018246,0.03205738381107239,0.0023513157999332113,0.017157645982470857,0.0011635239371834217,7.321778996703334,0.05293036028127199,0.0042414113263702456,0.023528740057229502,0.0028806300986555953
"weak smearing","conf/data/gaussian-low.yml",10,16,0.0022785975738675306,0.03205782904981387,0.002352223898305605,0.01716095907324793,0.0011639653270067378,7.322333018667505,0.052927178407797114,0.004243532510221194,0.023534410382821683,0.0028817036612580962
"weak smearing","conf/data/gaussian-low.yml",10,17,0.0022791663848104227,0.032058166517928754,0.0023528503610661783,0.017163244359616296,0.0011642689787348323,7.322644438824535,0.05292513457205921,0.004245122962365023,0.023538657526217217,0.0028825024399646835
"weak smearing","conf/data/gaussian-low.yml",10,18,0.0022795762357235047,0.0320583975049599,0.002353308374177071,0.017164915013546386,0.0011644899786267299,7.3227942290699115,0.05292540107476471,0.004246356538661831,0.023541947645852154,0.0028831157259625703
"weak smearing","conf/data/gaussian-low.yml",10,19,0.0022797716180207686,0.032057067111172094,0.0023535365025348777,0.017165747267074427,0.0011645985958052298,7.322892816355828,0.05292204866918335,0.004247128186689833,0.02354400557544592,0.002883498914410368
"weak smearing","conf/data/gaussian-low.yml",10,20,0.0022800109566529876,0.03205721893137545,0.002353805100312004,0.017166726837858574,0.0011647280288190763,7.322939827763433,0.052923085145605085,0.004247892271439122,0.02354604062486459,0.002883876683234184
"weak smearing","conf/data/gaussian-low.yml",11,0,47.07567648745824,1.7151066666666654,0.8149292145258077,0.3701243078890577,0.9751947141552894,29.133518575122103,1.6884529042702965,0.8064622388866127,0.36632841414177675,0.9220964680949371
"weak smearing","conf/data/gaussian-low.yml",11,1,0.006869360119512616,0.06777791021403229,0.006109268170458234,0.027701106957024595,0.00317891438003555,0.007857980632289392,0.0736506481311681,0.006967455945349161,0.02958364231566432,0.0036299543710063193
"weak smearing","conf/data/gaussian-low.yml",11,2,0.0007432691562776475,0.015402165111472304,0.0007553296789354336,0.009721806932914417,0.00037568286253406914,0.0021745641372425298,0.043719373063913096,0.002351242921417915,0.017234902822225583,0.0011479897215397072
"weak smearing","conf/data/gaussian-low.yml",11,3,0.001177429658124326,0.02234596172403383,0.0012175968875723466,0.012356258711302514,0.0006023196474399947,0.0025346665790407907,0.04858229684845516,0.0028123827912142066,0.018915322339895617,0.0013641596780906411
"weak smearing","conf/data/gaussian-low.yml",11,4,0.0014402534396279563,0.02424578797776494,0.0014930982321572982,0.013689486958153895,0.0007381127853247807,0.0027345716912639093,0.049414421441296805,0.0030420826969499142,0.019698905480931266,0.0014753368506994983
"weak smearing","conf/data/gaussian-low.yml",11,5,0.0016231825997802664,0.02496521313558466,0.0016829081368554405,0.014536930840901293,0.0008319769573741664,0.0028689069806969916,0.04949509621018802,0.003190654260734897,0.02018716587634644,0.0015480218669643485
"weak smearing","conf/data/gaussian-low.yml",11,6,0.0017651890255228142,0.025473016102679644,0.0018294217242600431,0.0151582163458166,0.0009045571571027218,0.002972997983027863,0.04966859411420064,0.0033032994663328365,0.020547241069834524,0.0016034238863210524
"weak smearing","conf/data/gaussian-low.yml",11,7,0.0018764184387653987,0.025876810493550964,0.0019438264615777069,0.01562583872876197,0.00096128333936865,0.0030543840041503925,0.04978901512442057,0.003390242031753426,0.020819527397861734,0.0016463106282460316
"weak smearing","conf/data/gaussian-low.yml",11,8,0.001962839973541313,0.026175447949143883,0.002032534350123635,0.015978802125128706,0.0010052939389510384,0.003117161900843113,0.04987565623994383,0.0034567411283501093,0.021024670618404673,0.0016791745195429027
"weak smearing","conf/data/gaussian-low.yml",11,9,0.0020293848941999953,0.02639536846319737,0.002100749100478145,0.016244889192102402,0.0010391499311536876,0.003164951325917142,0.049939751195752266,0.003507079141865944,0.021178250906730128,0.0017040821011003186
"weak smearing","conf/data/gaussian-low.yml",11,10,0.0020801977666211925,0.026558203934965056,0.002152792392152798,0.016444936402759097,0.0010649858875946717,0.0032008376791070907,0.0499816215402004,0.003544745199473348,0.021292265537755442,0.00172273406113736
"weak smearing","conf/data/gaussian-low.yml",11,11,0.0021191321285952674,0.026679322815452364,0.0021926390710317375,0.01659643184717352,0.0010847712772573295,0.0032279608573267658,0.05001961663674922,0.0035731295971946735,0.02137767429175319,0.001736799030809317
"weak smearing","conf/data/gaussian-low.yml",11,12,0.002148665055517904,0.026769522295324574,0.0022228603181382394,0.01671039841465297,0.0010997775594146536,0.0032480994348719084,0.0500439253790999,0.0035941845615362024,0.021440780606679997,0.0017472342446294307
"weak smearing","conf/data/gaussian-low.yml",11,13,0.0021712911946787004,0.026836965969119934,0.0022460025674194708,0.016797135589063327,0.0011112704101929663,0.00326332417158417,0.05006795180020487,0.0036100785591009275,0.02148827335227627,0.0017551144707120708
"weak smearing","conf/data/gaussian-low.yml",11,14,0.0021883539440193775,0.02688742027940765,0.0022634604097040746,0.01686226976644406,0.001119939281786076,0.0032744846850544904,0.05007975137157347,0.0036217402896575163,0.02152306684551157,0.0017608951621977146
"weak smearing","conf/data/gaussian-low.yml",11,15,0.0022014662684081807,0.02692671166438488,0.0022768690974551875,0.016912124325310203,0.001126598657056324,0.003282922384041127,0.05008871961246928,0.003630549538366493,0.021549316592934534,0.0017652632010470373
"weak smearing","conf/data/gaussian-low.yml",11,16,0.0022114745519973764,0.026955159458850526,0.0022871055824700533,0.016950085753189344,0.0011316822544989382,0.0032892779256317984,0.0500989558536331,0.0036371899381058563,0.021569089201164213,0.0017685552624857306
"weak smearing","conf/data/gaussian-low.yml",11,17,0.0022191422632763845,0.026977201885357186,0.002294947742824808,0.01697911032789235,0.001135576854752696,0.0032940461378593694,0.050107405354737025,0.0036421736812315623,0.021583924052000658,0.001771025986494006
"weak smearing","conf/data/gaussian-low.yml",11,18,0.0022250217783582357,0.026993944596766784,0.0023009628654767243,0.017001340949072723,0.001138563852556669,0.0032976508750588948,0.050113674138957336,0.003645947727523962,0.02159516137711042,0.0017728963535758925
"weak smearing","conf/data/gaussian-low.yml",11,19,0.0022294443068084113,0.02700698336625753,0.002305489734801659,0.017018054009506154,0.0011408114692580244,0.003300252191594237,0.05011382683233236,0.0036486797542648348,0.02160330722278215,0.00177424951377778
"weak smearing","conf/data/gaussian-low.yml",11,20,0.002232937400298668,0.027016352399685858,0.002309065505764573,0.017031243594041012,0.001142586806119883,0.0033023332252781717,0.0501203359960826,0.0036508648451847835,0.021609816159956323,0.0017753317025075593
"weak smearing","conf/data/gaussian-low.yml",12,0,25.374981207370997,1.672906666666667,0.8081302794477871,0.3655200360000385,0.8986097553843846,54.82433476196057,1.724950514055542,0.8223379614698113,0.3729566816896207,1.0149806247557698
"weak smearing","conf/data/gaussian-low.yml",12,1,0.008456074470257863,0.07727061494408771,0.007388358220138761,0.03048469438788681,0.0038681200087105896,0.013995339057816018,0.10524497909696866,0.01068109567673263,0.03691500182478268,0.005814827689881223
"weak smearing","conf/data/gaussian-low.yml",12,2,0.0006874780197891752,0.012953893054552985,0.0006918780943912416,0.009303197994481567,0.0003452142501999388,0.004078189213441529,0.06556927056124308,0.0030966877425112416,0.019905750191659067,0.0016906426026182212
"weak smearing","conf/data/gaussian-low.yml",12,3,0.0005962248828642477,0.016399552507272916,0.0006168846805586799,0.008785666175771794,0.00030501543131664414,0.004258589483346561,0.06478235210170417,0.003292252194722977,0.020537979139393092,0.0017840279560601678
"weak smearing","conf/data/gaussian-low.yml",12,4,0.0005858463444537228,0.017678089879488747,0.0006045677781282442,0.008696417616408525,0.00029917388995262246,0.0045384263163792335,0.06517010001706995,0.003530345035827589,0.02127787878575918,0.001907689971597945
"weak smearing","conf/data/gaussian-low.yml",12,5,0.0005827358875309398,0.0181582963522178,0.0005995909357949284,0.008659883156136545,0.00029699311448768784,0.004732973013125591,0.06550077185353409,0.00369778172867753,0.02178248837947863,0.001994437584399524
"weak smearing","conf/data/gaussian-low.yml",12,6,0.0005879508662410147,0.01846394604808334,0.0006040619130082056,0.008691879411183304,0.0002993515461071188,0.004872721038392782,0.06574602046535702,0.0038210834922810023,0.022146268380285782,0.0020578615682398296
"weak smearing","conf/data/gaussian-low.yml",12,7,0.0005968583088901504,0.018692754811057886,0.0006129056976071451,0.008755269047866159,0.00030378410614855927,0.004976085092874981,0.06592362469325741,0.003913702619033834,0.02241551404289673,0.0021052923369945316
"weak smearing","conf/data/gaussian-low.yml",12,8,0.0006062698545937085,0.01886637798415426,0.0006225619054584597,0.00882405536951268,0.0003085719419487339,0.005053412176385882,0.0660510117028901,0.003983442749530217,0.022616149670399294,0.0021409414694680486
"weak smearing","conf/data/gaussian-low.yml",12,9,0.0006146199628871462,0.018997782839851443,0.000631259909828116,0.008885597638308717,0.00031286360052727995,0.005111057237776351,0.06613899430224772,0.004035555885324501,0.022764977890942412,0.002167561810767418
"weak smearing","conf/data/gaussian-low.yml",12,10,0.0006215281037075105,0.019095336540253645,0.000638517284982292,0.008936640116631492,0.0003164347030218173,0.005154177669184816,0.06620466844798804,0.004074497684176105,0.022875606627437536,0.002187460017563812
"weak smearing","conf/data/gaussian-low.yml",12,11,0.0006269728612018381,0.019168026878786066,0.0006442724997362416,0.00897692120306241,0.00031926110986676916,0.005186115533235149,0.06624686742398755,0.004103293803085927,0.022957119048094447,0.002202180129492996
"weak smearing","conf/data/gaussian-low.yml",12,12,0.0006312383372956908,0.01922280532393497,0.000648795578557374,0.009008456218746581,0.0003214801635369556,0.005209975184648214,0.0662820272700503,0.004124748523242897,0.023017684778725615,0.0022131558579292928
"weak smearing","conf/data/gaussian-low.yml",12,13,0.0006343811242713859,0.019261088209958754,0.0006521445173744563,0.009031739088942028,0.0003231206309423419,0.0052276377340676255,0.06630930284579296,0.004140574676854514,0.023062284512022753,0.0022212600421943267
"weak smearing","conf/data/gaussian-low.yml",12,14,0.0006367518148715964,0.019289852120204648,0.0006546768066460117,0.009049306237729263,0.00032436012095681454,0.0052407385256706615,0.0663279136888921,0.004152293322888714,0.023095264175484603,0.0022272635986292956
"weak smearing","conf/data/gaussian-low.yml",12,15,0.000638550256807308,0.019313363784605263,0.0006565997760625202,0.009062623947343914,0.00032530106472121326,0.005250373849281464,0.06633708333427903,0.004160882732473928,0.023119423864078045,0.0022316678152587057
"weak smearing","conf/data/gaussian-low.yml",12,16,0.0006398572339683965,0.01932843482805476,0.0006580016153058507,0.009072321503833454,0.0003259863362069848,0.005257626459146717,0.06635041910352252,0.0041672981371871426,0.02313745898024194,0.002234964950939114
"weak smearing","conf/data/gaussian-low.yml",12,17,0.0006408158256568285,0.0193411480101735,0.0006590330980992199,0.00907945116587442,0.00032649005226156056,0.005262920649732857,0.06635294867948974,0.004171982902353129,0.023150628671027355,0.0022373718862523247
"weak smearing","conf/data/gaussian-low.yml",12,18,0.0006415008494998106,0.019349944558742588,0.0006597728666976912,0.009084561756531162,0.0003268509044020138,0.00526679418966016,0.06635526815358458,0.0041753760637062865,0.0231601762453559,0.0022391200676748386
"weak smearing","conf/data/gaussian-low.yml",12,19,0.0006420691052997312,0.019357063977981502,0.0006603815888096174,0.0090887634336957,0.00032714858977426125,0.00526977353985055,0.0663617691613029,0.004178008298607815,0.02316756421430059,0.002240473350093467
"weak smearing","conf/data/gaussian-low.yml",12,20,0.0006424182091464682,0.01936155819476612,0.0006607610489287935,0.00909138336658612,0.00032733331169802554,0.005271964017070787,0.06636358125817116,0.004179903636568386,0.023172896734663447,0.002241453462698517
"weak smearing","conf/data/gaussian-low.yml",13,0,45.61892016848634,1.6746266666666663,0.8080284069203628,0.3667879275226695,0.9441503094303147,50.954304835914364,1.721146304211533,0.8188513343008779,0.37097829686190814,0.9813484859537406
"weak smearing","conf/data/gaussian-low.yml",13,1,0.007354547330450182,0.06700542043073865,0.006467579222837224,0.028515448028856555,0.0033772445310373024,0.009765343094898099,0.10228623796604483,0.008001302313280433,0.031831812044676264,0.004276240817693035
"weak smearing","conf/data/gaussian-low.yml",13,2,0.0012036374974898165,0.022637357542380807,0.0012008642147499312,0.012255972286473954,0.0006009058640328988,0.0015623530872304566,0.05937949391285067,0.0014851483660124156,0.01365707869024724,0.0007552416152039677
"weak smearing","conf/data/gaussian-low.yml",13,3,0.0014991795429023162,0.02881751654158168,0.0015094969193235584,0.01374275330602098,0.0007530729912586271,0.0017623683156357938,0.059132934582966146,0.0017318006563636558,0.014743477001107393,0.0008710155691654179
"weak smearing","conf/data/gaussian-low.yml",13,4,0.0016208898196053022,0.03035438908716327,0.0016298585838142201,0.014279792179377356,0.0008134727717544932,0.0019314756891325897,0.05959481514117914,0.0019083052545793195,0.01547539182626094,0.0009580739747368774
"weak smearing","conf/data/gaussian-low.yml",13,5,0.0016846495940674219,0.03068300316406136,0.0016917165809850066,0.014547812065585291,0.0008447115853214525,0.002043852997360032,0.059971152147260134,0.0020225219162215186,0.01593094474032539,0.001014884816091629
"weak smearing","conf/data/gaussian-low.yml",13,6,0.0017318472426798481,0.03078234644048948,0.0017380377775858494,0.014745420495257192,0.0008680146124969275,0.002128271763114823,0.06023828395354072,0.0021078606369234008,0.0162629327751543,0.0010574016926531847
"weak smearing","conf/data/gaussian-low.yml",13,7,0.0017699348759673602,0.03083194007501189,0.001775988247817146,0.01490548775550356,0.0008870114714299113,0.0021941264421561917,0.060432743658031814,0.0021744001767412483,0.016517189992066056,0.001090555292209312
"weak smearing","conf/data/gaussian-low.yml",13,8,0.0017999268647888706,0.03086075658885607,0.0018062626281558842,0.015032038978776757,0.0009021016749807199,0.0022451345204538365,0.06056991592737066,0.0022259800048949753,0.016711680426077097,0.001116246985993741
"weak smearing","conf/data/gaussian-low.yml",13,9,0.001823292362919164,0.030881324902907147,0.0018300857105909064,0.015130931945074958,0.0009139376665812313,0.002284614363388882,0.06066925020719397,0.002265934660963383,0.01686084556554473,0.001136142171328752
